timestamp,open,high,low,close,volume
2024-07-09 07:45:00,57201.8,57314.1,57150,57159.9,11180.858
2024-07-09 08:00:00,57159.9,57308.4,57088.1,57261,287.623
2024-07-09 08:15:00,57261,57302.8,57104,57210.1,288.814
2024-07-09 08:30:00,57210.1,57332.4,57166.8,57308.6,314.813
2024-07-09 08:45:00,57308.6,57354.1,57000,57284.6,294.877
2024-07-09 09:00:00,57284.6,57299.7,57202.5,57259.4,235.614
2024-07-09 09:15:00,57259.4,57396,57163.5,57371,42075.808
2024-07-09 09:30:00,57371,57624.6,57324.1,57558,194643.479
2024-07-09 09:45:00,57558,57714.2,57432,57524,18637.117
2024-07-09 10:00:00,57524,57533.4,57431,57447.5,290.304
2024-07-09 10:15:00,57447.5,58695.2,57350.8,57423,18244.403
2024-07-09 10:30:00,57423,57423,57174.7,57241.8,1567.116
2024-07-09 10:45:00,57241.8,59449.8,57131.4,59190,2345.471
2024-07-09 11:00:00,59190,59190.1,57001,57100.1,10515.777
2024-07-09 11:15:00,57100.1,57358.9,57008,57358.4,376.419
2024-07-09 11:30:00,57358.4,57611.3,57350,57486.3,21833.721
2024-07-09 11:45:00,57486.3,57877.1,57486.2,57826,16172.837
2024-07-09 12:00:00,57826,57826.2,57577.1,57594.6,1659.021
2024-07-09 12:15:00,57594.6,57765.6,57582.1,57582.1,280.207
2024-07-09 12:30:00,57582.1,57662.4,57582.1,57590.7,254.756
2024-07-09 12:45:00,57590.7,57656.3,57582.1,57652.1,250.229
2024-07-09 13:00:00,57652.1,57669.4,57582.1,57582.1,231.918
2024-07-09 13:15:00,57582.1,57643.4,57582.1,57582.1,2636.544
2024-07-09 13:30:00,57582.1,57582.2,57356.1,57403.6,236.03
2024-07-09 13:45:00,57403.6,57491.2,57285.9,57297.9,237.285
2024-07-09 14:00:00,57297.9,57415.1,57276.1,57406.1,228.052
2024-07-09 14:15:00,57406.1,57428.8,57300,57330.1,1015.795
2024-07-09 14:30:00,57330.1,57522.5,57300,57520.1,7709.535
2024-07-09 14:45:00,57520.1,57533.3,57416.1,57485,8331.822
2024-07-09 15:00:00,57485,57492.4,57387.4,57420.1,115.596
2024-07-09 15:15:00,57420.1,57513.7,57358.2,57506.9,176.89
2024-07-09 15:30:00,57506.9,57524.7,57285.6,57316.3,186.882
2024-07-09 15:45:00,57316.3,57396.4,57254.6,57294,282.507
2024-07-09 16:00:00,57294,57524.7,57288.1,57328.5,11826.963
2024-07-09 16:15:00,57328.5,57356,57132.4,57280.7,25970.977
2024-07-09 16:30:00,57280.7,57323.6,55665,57201.8,11193.75
2024-07-09 16:45:00,57201.8,57379,57050.5,57112.6,19777.962
2024-07-09 17:00:00,57112.6,57308,56973.4,57308,23725.071
2024-07-09 17:15:00,57308,57937.6,57129.9,57872.6,626.147
2024-07-09 17:30:00,57872.6,58140.4,57333.3,57578.5,652.516
2024-07-09 17:45:00,57578.5,57674.6,57459.4,57609.3,624.083
2024-07-09 18:00:00,57609.3,57650,57085.8,57085.8,550.699
2024-07-09 18:15:00,57085.8,57258.8,56906.5,57251.1,539.627
2024-07-09 18:30:00,57251.1,57310,57108.4,57158.6,456.715
2024-07-09 18:45:00,57158.6,57278,57013.8,57246,437.356
2024-07-09 19:00:00,57246,57472.1,57234.6,57450.5,684.165
2024-07-09 19:15:00,57450.5,57595.9,57412.4,57578.5,511.762
2024-07-09 19:30:00,57578.5,57826.3,57572.3,57672,12444.248
2024-07-09 19:45:00,57672,57703.1,57430,57550,457.266
2024-07-09 20:00:00,57550,57689.1,57382.5,57664.6,320.98
